idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
1524,825.0,-0.993,0.181,10.01,3.41,-0.1839,0.0394,0.8328,,1
1525,481.9,-0.757,0.273,22.38,5.14,0.0273,0.0593,0.738,,1
1526,809.1,-0.588,0.527,2.6,9.92,-0.0814,0.1144,0.2942,,0
1527,217.4,0.663,1.535,17.84,28.88,0.494,0.3331,0.0654,,0
1528,85.0,-0.231,0.482,-4.52,9.06,-0.3791,0.1045,0.4253,,1
1529,141.6,0.975,0.562,-31.98,10.56,0.0725,0.1218,0.388,,1
1530,225.6,2.504,1.562,-26.19,29.38,0.8153,0.3389,0.1564,,0
1531,20.9,0.852,0.394,5.85,7.41,-0.0009,0.0855,0.4911,,1
1532,577.2,0.972,0.557,1.49,10.48,0.5041,0.1209,0.2483,,0
1533,835.7,-1.242,0.541,24.24,10.18,-0.1809,0.1175,0.2914,,0
1534,172.5,0.264,0.365,3.71,6.86,0.1492,0.0791,0.7807,,1
1535,26.7,-1.171,1.885,34.55,35.46,0.1252,0.409,0.241,,0
1536,487.5,-0.115,0.562,21.78,10.57,-0.1991,0.122,0.37,,1
1537,280.8,0.998,0.511,10.4,9.61,0.0857,0.1108,0.5936,,1
1538,467.0,-0.415,0.54,11.74,10.15,-0.0943,0.1171,0.3662,,1
1539,703.9,-0.045,0.496,13.78,9.32,-0.1709,0.1075,0.4023,,1
1540,848.2,-0.431,0.543,3.73,10.21,-0.1264,0.1177,0.5664,,1
1541,63.8,0.434,0.239,-21.92,4.5,-0.2841,0.0519,0.7844,,1
1542,247.4,1.017,1.038,22.13,19.52,-0.2513,0.2252,0.113,,0
1543,445.5,0.345,0.531,-24.85,9.99,-0.0309,0.1152,0.5487,,1
1544,606.0,0.108,0.308,5.78,5.8,-0.2417,0.0669,0.7012,,1
1545,205.0,-0.581,0.633,-19.18,11.9,0.198,0.1373,0.146,,0
1546,619.9,0.27,0.389,5.81,7.31,-0.1672,0.0843,0.4647,,1
1547,263.0,0.484,1.535,10.51,28.87,0.2304,0.333,0.128,,0
1548,385.7,0.744,0.294,-8.95,5.54,-0.162,0.0639,0.7995,,1
1549,450.7,-0.068,0.304,-7.17,5.71,-0.3595,0.0659,0.8599,,1
1550,139.4,-0.652,0.511,10.79,9.62,0.3878,0.1109,0.4034,,1
1551,96.8,-1.094,0.508,-13.92,9.56,0.0287,0.1103,0.3873,,1
1552,432.7,-1.024,0.44,10.23,8.27,-0.0554,0.0954,0.4549,,1
1553,875.3,-0.677,0.194,-3.03,3.64,-0.2104,0.042,0.8059,,1
1554,186.5,0.211,0.219,10.24,4.12,-0.0491,0.0476,0.8102,,1
1555,655.8,0.45,0.478,12.22,8.99,-0.286,0.1037,0.2209,,0
1556,546.5,-0.356,0.408,-4.26,7.68,-0.5408,0.0886,0.4436,,1
1557,264.2,-0.112,0.399,19.95,7.5,0.3227,0.0865,0.4435,,1
1558,757.9,-0.736,0.427,-2.16,8.04,-0.1005,0.0927,0.3375,,0
1559,17.9,0.976,0.277,-4.41,5.21,-0.0048,0.0601,0.7266,,1
1560,142.0,0.656,1.46,3.42,27.46,0.3932,0.3168,0.0463,,0
1561,122.6,0.406,0.606,-22.88,11.4,0.1129,0.1315,0.3077,,0
1562,32.6,0.269,1.211,-11.79,22.77,0.3998,0.2627,0.1755,,0
1563,194.8,-0.114,0.611,7.29,11.5,0.1633,0.1327,0.1559,,0
1564,108.0,0.325,0.444,32.79,8.35,0.218,0.0963,0.6041,,1
1565,56.7,0.277,0.517,-13.23,9.73,-0.2194,0.1122,0.3803,,1
1566,34.6,-0.078,0.33,-4.09,6.2,-0.0287,0.0716,0.8814,,1
1567,415.3,1.225,1.64,-67.59,30.84,0.4465,0.3558,0.1989,,0
1568,621.8,-0.606,0.513,-10.4,9.66,-0.4551,0.1114,0.3933,,1
1569,567.6,-1.075,0.655,21.23,12.31,-0.1885,0.142,0.4485,,1
1570,533.7,-0.232,0.204,-3.04,3.83,-0.1946,0.0442,0.8233,,1
1571,199.2,0.161,0.191,-12.32,3.58,-0.1531,0.0414,0.8376,,1
1572,670.4,-0.132,0.655,5.16,12.31,-0.0126,0.142,0.4409,,1
1573,412.9,0.413,0.959,-10.39,18.04,0.0501,0.2081,0.1378,,0
1574,455.8,1.666,1.549,-61.37,29.14,0.5704,0.3362,0.2654,,0
1575,705.1,0.161,0.425,12.64,8.0,0.3321,0.0923,0.3671,,1
1576,297.0,0.819,0.627,11.17,11.79,0.1058,0.136,0.3242,,0
1577,446.0,1.207,0.438,4.04,8.24,-0.3529,0.095,0.4131,,1
1578,339.1,-0.194,0.861,41.73,16.2,0.3306,0.1869,0.0696,,0
1579,790.1,-1.524,0.983,7.62,18.49,-0.1187,0.2133,0.0358,,0
1580,338.2,0.025,0.295,-11.63,5.56,-0.1379,0.0641,0.638,,1
1581,612.5,0.7,0.4,12.84,7.52,0.4445,0.0868,0.4112,,1
1582,492.4,0.357,0.469,9.94,8.82,-0.3659,0.1017,0.3236,,0
1583,780.3,-0.185,0.336,21.28,6.32,-0.2662,0.0729,0.5572,,1
1584,504.8,-0.987,0.44,-2.73,8.28,-0.3152,0.0956,0.406,,1
1585,406.5,-0.443,0.296,16.01,5.57,0.1746,0.0642,0.7145,,1
1586,498.3,-0.087,0.647,-4.5,12.17,-0.2367,0.1404,0.4054,,1
1587,440.4,-0.532,0.195,-8.39,3.67,0.1161,0.0423,0.8473,,1
1588,538.3,-1.135,0.57,12.41,10.72,-0.0525,0.1236,0.221,,0
1589,92.2,0.891,0.64,-0.52,12.04,0.1126,0.1388,0.2369,,0
1590,219.6,0.714,0.588,-16.27,11.06,-0.4269,0.1275,0.1264,,0
1591,502.7,0.318,0.473,0.23,8.91,-0.3996,0.1027,0.4697,,1
1592,363.5,0.53,0.191,-15.57,3.6,-0.2636,0.0415,0.8272,,1
1593,721.0,-1.266,0.347,14.92,6.53,-0.0358,0.0753,0.7363,,1
1594,110.9,0.981,0.425,-20.18,8.0,0.1819,0.0923,0.5815,,1
1595,669.5,-1.399,0.252,2.83,4.75,-0.084,0.0548,0.7073,,1
1596,132.8,-0.627,0.367,31.91,6.9,-0.0644,0.0797,0.464,,1
1597,679.0,0.14,0.47,10.54,8.85,-0.0969,0.1021,0.5847,,1
1598,412.9,-0.609,0.333,5.05,6.26,-0.048,0.0722,0.585,,1
1599,658.7,-0.099,0.155,13.8,2.91,-0.1063,0.0335,0.8774,,1
1600,783.8,-0.671,0.186,4.89,3.5,-0.0454,0.0403,0.8274,,1
1601,297.1,0.021,0.418,1.88,7.86,0.015,0.0907,0.6549,,1
1602,815.2,-0.621,0.25,0.19,4.71,-0.0904,0.0544,0.7287,,1
1603,384.3,0.031,0.215,-12.94,4.05,-0.1671,0.0467,0.8147,,1
1604,4.6,0.133,0.283,-4.47,5.33,0.0567,0.0614,0.7802,,1
1605,443.4,0.358,0.19,-1.12,3.58,0.0976,0.0413,0.8531,,1
1606,558.1,0.065,0.648,35.86,12.2,0.1181,0.1407,0.2483,,0
1607,472.1,-0.707,0.225,13.46,4.24,-0.0354,0.0489,0.7615,,1
1608,380.9,-0.467,0.574,-11.36,10.8,-0.2513,0.1246,0.1705,,0
1609,842.6,-0.761,0.976,-30.74,18.36,-0.2524,0.2118,0.1785,,0
1610,863.9,-0.847,0.346,6.94,6.5,-0.321,0.075,0.5604,,1
1611,139.1,0.104,1.479,0.9,27.83,0.447,0.321,0.085,,0
1612,286.4,0.677,0.336,-0.65,6.32,-0.0892,0.0729,0.7709,,1
1613,365.8,-0.83,0.471,-15.5,8.86,-0.2781,0.1022,0.5116,,1
1614,858.3,-0.196,0.186,14.47,3.5,-0.1676,0.0404,0.8234,,1
1615,237.3,-0.638,0.256,-20.0,4.82,-0.2131,0.0556,0.7346,,1
1616,497.2,-0.915,0.324,-19.31,6.1,-0.3126,0.0703,0.7928,,1
1617,56.8,0.197,0.308,-6.07,5.8,0.0338,0.0669,0.616,,1
1618,407.2,-1.454,0.594,24.86,11.18,0.0353,0.129,0.1296,,0
1619,508.4,0.196,0.247,5.78,4.65,-0.0106,0.0536,0.8199,,1
1620,845.2,0.327,0.376,-8.71,7.08,-0.1609,0.0816,0.578,,1
1621,823.1,-0.144,1.039,-37.94,19.55,-0.2275,0.2255,0.1156,,0
1622,567.9,1.836,1.3,13.18,24.46,-0.1399,0.2821,0.2471,,0
1623,637.0,-0.097,0.623,12.26,11.72,-0.3464,0.1352,0.0944,,0
1624,265.3,0.219,0.239,-12.4,4.5,-0.1657,0.0519,0.7395,,1
1625,546.1,-0.3,0.401,-7.89,7.53,-0.2823,0.0869,0.7294,,1
1626,278.5,-0.12,0.567,0.83,10.67,0.2563,0.1231,0.1965,,0
1627,72.0,-0.118,0.507,-1.1,9.53,0.0749,0.1099,0.4193,,1
1628,60.1,0.075,1.419,9.19,26.69,0.9531,0.3079,0.1777,,0
1629,578.2,0.677,0.16,13.7,3.01,-0.037,0.0347,0.8751,,1
1630,202.4,0.04,0.462,-4.55,8.7,-0.2048,0.1003,0.3844,,1
1631,5.4,2.55,1.106,-6.85,20.81,0.3585,0.24,0.1291,,0
1632,632.2,0.016,0.186,-1.5,3.5,-0.195,0.0404,0.8291,,1
1633,544.0,-0.202,0.183,1.75,3.44,-0.107,0.0397,0.8516,,1
1634,393.2,-0.662,0.368,22.02,6.92,0.0656,0.0799,0.703,,1
1635,849.9,-0.357,0.608,23.07,11.43,-0.2845,0.1318,0.0926,,0
1636,509.3,-0.414,0.575,-15.67,10.82,-0.4648,0.1248,0.2401,,0
1637,44.8,0.606,0.416,-19.6,7.82,-0.1538,0.0902,0.3821,,1
1638,279.5,0.841,1.112,56.19,20.91,0.6261,0.2412,0.0783,,0
1639,432.6,-0.414,0.72,6.37,13.53,-0.2292,0.1561,0.3121,,0
1640,220.5,0.412,0.692,-26.07,13.02,-0.1628,0.1502,0.4992,,1
1641,201.3,1.006,0.165,-10.98,3.1,-0.1737,0.0358,0.8672,,1
1642,39.4,-0.261,0.423,11.25,7.96,-0.0737,0.0918,0.4623,,1
1643,238.3,1.939,1.656,-14.12,31.15,0.8105,0.3593,0.1103,,0
1644,651.9,-1.351,0.286,-5.12,5.37,-0.0105,0.062,0.6772,,1
1645,554.6,0.096,0.591,2.15,11.13,0.5663,0.1283,0.1645,,0
1646,691.7,-0.535,0.643,-11.41,12.09,-0.118,0.1395,0.5549,,1
1647,707.0,0.362,0.476,17.45,8.94,-0.2108,0.1032,0.5516,,1
1648,10.4,-2.178,1.747,22.97,32.86,0.2855,0.3791,0.2876,,0
1649,441.5,-0.025,0.473,18.8,8.9,-0.1607,0.1027,0.3576,,1
1650,861.6,0.291,0.469,0.18,8.83,-0.5613,0.1018,0.3962,,1
1651,811.7,-0.469,0.303,14.05,5.7,-0.1434,0.0657,0.6752,,1
1652,367.2,-0.144,0.508,-14.67,9.56,-0.2926,0.1103,0.4657,,1
1653,135.6,0.541,1.54,12.42,28.97,0.4329,0.3342,0.0347,,0
1654,180.3,-0.583,0.569,12.77,10.69,-0.1209,0.1234,0.3661,,1
1655,234.5,-0.17,0.158,-4.67,2.98,-0.2248,0.0343,0.8756,,1
1656,116.5,0.159,0.239,6.37,4.49,0.0449,0.0518,0.8041,,1
1657,204.2,1.115,0.405,19.64,7.62,-0.0928,0.0879,0.4723,,1
1658,396.6,-1.5,0.414,34.26,7.78,0.2578,0.0897,0.6924,,1
1659,632.3,0.032,0.55,-18.81,10.34,-0.4069,0.1193,0.4748,,1
1660,721.1,0.506,0.34,1.89,6.39,-0.3127,0.0737,0.5069,,1
1661,37.9,0.567,1.092,-4.82,20.54,0.4308,0.2369,0.1429,,0
