idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
1332,312.7,-0.01,0.485,-45.27,9.16,-0.5508,0.1053,0.3679,,1
1333,358.1,1.665,0.54,-29.29,10.19,-0.2957,0.1172,0.4002,,1
1334,257.7,1.89,0.521,12.42,9.82,0.0458,0.1129,0.4369,,1
1335,938.1,-0.269,0.708,-10.31,13.36,0.2387,0.1537,0.2454,,0
1336,368.8,1.124,0.412,1.77,7.78,0.2725,0.0895,0.5422,,1
1337,55.9,1.398,1.071,23.49,20.21,-0.2836,0.2325,0.0634,,0
1338,387.7,2.531,0.741,-50.74,13.98,-0.3853,0.1608,0.2151,,0
1339,846.2,-1.342,0.73,-26.14,13.76,0.3267,0.1583,0.1519,,0
1340,681.3,-2.103,0.556,-7.05,10.49,-0.0001,0.1207,0.341,,0
1341,376.1,1.9,0.583,-18.51,11.0,-0.4561,0.1265,0.4062,,1
1342,91.3,1.661,1.0,15.45,18.87,-0.3419,0.217,0.0823,,0
1343,1110.7,2.463,1.746,91.73,32.94,-0.4122,0.3789,0.0397,,0
1344,61.5,-0.22,0.787,-52.88,14.84,-0.5056,0.1707,0.3827,,1
1345,902.1,0.708,0.643,-1.26,12.13,0.2933,0.1396,0.3198,,0
1346,173.0,-0.102,0.674,33.68,12.71,0.1552,0.1462,0.181,,0
1347,125.0,0.904,0.558,40.14,10.53,0.1756,0.1211,0.2156,,0
1348,506.1,1.239,0.416,-32.85,7.85,-0.2907,0.0903,0.3904,,1
1349,739.9,-0.728,1.213,61.15,22.88,0.4462,0.2632,0.0812,,0
1350,312.8,-1.137,0.48,-13.46,9.06,-0.1252,0.1042,0.4398,,1
1351,930.3,2.038,0.805,-1.81,15.19,0.563,0.1747,0.0906,,0
1352,395.1,1.993,0.521,-27.06,9.82,-0.0861,0.113,0.4247,,1
1353,423.8,1.74,0.563,-54.54,10.63,0.0,0.1222,0.3332,,0
1354,214.5,-0.393,0.201,-30.49,3.8,-0.4766,0.0437,0.8039,,1
1355,163.7,1.784,0.508,40.16,9.58,0.3855,0.1102,0.3574,,1
1356,186.3,0.982,0.724,-30.43,13.65,-0.4383,0.157,0.0356,,0
1357,161.8,1.507,0.565,34.66,10.66,0.4736,0.1226,0.1872,,0
1358,462.6,0.335,0.668,-12.5,12.6,-0.3825,0.1449,0.5314,,1
1359,433.6,0.222,0.28,-32.82,5.28,-0.368,0.0607,0.6892,,1
1360,106.6,-0.125,0.487,-39.68,9.18,-0.4943,0.1056,0.3859,,1
1361,94.6,0.582,0.548,-30.74,10.34,-0.69,0.1189,0.1883,,0
1362,147.3,0.09,0.672,-29.04,12.68,-0.5109,0.1459,0.2252,,0
1363,134.7,-0.132,0.389,-43.09,7.34,-0.543,0.0844,0.5385,,1
1364,193.6,-1.992,1.182,-13.62,22.29,-0.2053,0.2564,0.2575,,0
1365,472.3,-0.24,0.41,-24.33,7.73,-0.439,0.0889,0.5021,,1
1366,878.4,0.27,0.754,-16.19,14.22,-0.2488,0.1635,0.095,,0
1367,387.4,0.493,0.51,-55.06,9.61,-0.4798,0.1106,0.3101,,0
1368,474.3,0.598,0.636,-19.7,12.01,-0.3458,0.1381,0.127,,0
1369,385.5,0.571,0.406,-10.39,7.66,-0.0538,0.0881,0.466,,1
1370,912.6,2.345,0.769,-2.75,14.51,0.5223,0.1669,0.0357,,0
1371,298.0,1.098,0.445,37.36,8.39,0.2546,0.0965,0.6054,,1
1372,26.6,1.268,1.329,18.31,25.08,-0.4279,0.2884,0.1371,,0
1373,47.5,0.57,0.593,-31.92,11.19,-0.579,0.1287,0.3466,,0
1374,102.4,1.307,0.976,27.03,18.4,-0.3506,0.2117,0.0281,,0
1375,551.3,0.261,0.626,-33.25,11.81,-0.1526,0.1358,0.2825,,0
1376,472.6,0.407,1.565,56.77,29.52,0.4862,0.3395,0.1014,,0
1377,197.0,2.703,1.125,19.28,21.22,-0.2415,0.2441,0.1262,,0
1378,877.1,-0.211,0.933,7.65,17.6,0.4729,0.2024,0.3276,,0
1379,178.8,1.623,1.199,0.93,22.62,-0.4595,0.2601,0.1919,,0
1380,414.3,1.45,0.584,-40.96,11.01,-0.1634,0.1266,0.259,,0
1381,963.6,-0.601,0.537,-5.41,10.14,0.2372,0.1166,0.5711,,1
1382,473.8,0.373,0.852,-26.07,16.06,-0.576,0.1848,0.349,,0
1383,596.5,-0.252,0.589,-19.3,11.1,-0.3023,0.1277,0.3042,,0
1384,508.0,0.971,1.239,6.51,23.37,0.0977,0.2688,0.0662,,0
1385,354.4,0.904,0.63,-6.81,11.89,-0.168,0.1368,0.2241,,0
1386,675.1,1.207,1.385,74.03,26.14,0.328,0.3006,0.119,,0
1387,452.6,1.181,0.418,-22.0,7.89,-0.0525,0.0908,0.4252,,1
1388,795.2,-0.717,0.738,-28.64,13.92,-0.7087,0.1601,0.1474,,0
1389,417.0,1.48,0.393,-48.98,7.41,0.0111,0.0853,0.4185,,1
1390,435.6,1.996,0.9,-8.34,16.98,0.0622,0.1953,0.5169,,1
1391,909.1,0.747,1.032,-1.3,19.46,0.8932,0.2238,0.0368,,0
1392,968.0,0.447,0.851,18.11,16.05,0.201,0.1846,0.2307,,0
1393,28.9,0.683,1.217,-9.14,22.96,-0.4692,0.2642,0.2942,,0
1394,196.5,2.211,0.768,-13.69,14.5,-0.4249,0.1667,0.4273,,1
1395,315.7,0.983,0.422,26.71,7.96,0.2441,0.0916,0.5503,,1
1396,517.7,-0.605,0.531,-6.8,10.02,-0.226,0.1153,0.2166,,0
1397,427.6,3.784,0.941,-27.76,17.75,0.0271,0.2042,0.1049,,0
1398,422.0,3.784,0.942,-27.75,17.78,0.027,0.2045,0.1044,,0
1399,448.6,3.785,0.946,-27.72,17.84,0.0267,0.2052,0.1026,,0
1400,441.7,3.785,0.945,-27.72,17.82,0.0268,0.205,0.1031,,0
1401,435.0,3.784,0.944,-27.73,17.81,0.0268,0.2048,0.1035,,0
1402,428.4,3.784,0.943,-27.74,17.79,0.0269,0.2047,0.1039,,0
1403,373.9,1.05,0.656,30.4,12.37,0.0013,0.1422,0.3335,,0
1404,120.9,1.083,0.516,43.96,9.73,0.2215,0.112,0.3038,,0
1405,1047.6,0.922,0.754,44.86,14.23,1.062,0.1637,0.1871,,0
1406,1066.8,1.236,0.708,19.65,13.36,0.9618,0.1536,0.0707,,0
1407,323.9,1.195,0.3,-33.5,5.65,-0.3877,0.065,0.6537,,1
1408,22.8,1.282,1.576,41.47,29.72,-0.2599,0.3419,0.2136,,0
1409,639.7,-0.304,0.625,-1.09,11.79,0.0592,0.1357,0.2839,,0
1410,955.8,-0.26,0.778,-5.3,14.67,0.5313,0.1688,0.1874,,0
1411,172.9,1.514,0.634,40.21,11.96,0.214,0.1375,0.1464,,0
1412,511.7,-0.481,0.426,-19.81,8.04,-0.3039,0.0924,0.5463,,1
1413,228.0,0.212,0.514,-12.04,9.7,-0.2548,0.1116,0.4446,,1
1414,1029.3,0.66,0.677,25.88,12.77,0.6889,0.1468,0.1013,,0
1415,313.1,0.703,0.55,11.71,10.38,0.1383,0.1194,0.4321,,1
1416,1006.0,0.186,0.674,31.07,12.71,0.5814,0.1462,0.0738,,0
1417,406.7,-0.4,0.438,-19.2,8.27,-0.4913,0.0951,0.5152,,1
1418,455.4,-0.221,0.371,-10.52,6.99,-0.0989,0.0804,0.7404,,1
1419,1035.4,0.835,0.776,27.79,14.65,0.5586,0.1685,0.0921,,0
1420,890.0,-0.109,0.789,-0.85,14.88,-0.1801,0.1711,0.4038,,1
1421,209.4,1.446,0.575,-16.67,10.85,-0.4982,0.1248,0.1325,,0
1422,377.4,2.631,0.785,-10.63,14.8,0.23,0.1702,0.0201,,0
1423,736.3,-1.311,1.024,-0.95,19.31,0.157,0.2221,0.2681,,0
1424,861.8,-0.677,0.774,0.36,14.6,0.1851,0.1679,0.2423,,0
1425,559.1,-1.099,0.449,8.2,8.46,-0.2517,0.0973,0.5221,,1
1426,766.1,-0.365,1.301,45.49,24.55,0.674,0.2824,0.1916,,0
1427,247.3,0.22,0.794,15.2,14.99,-0.4771,0.1724,0.2159,,0
1428,556.5,-1.394,1.406,25.85,26.53,-0.0606,0.3051,0.1147,,0
1429,945.7,0.139,0.88,17.05,16.61,-0.2018,0.191,0.2662,,0
1430,411.6,1.569,0.769,-1.13,14.51,-0.1415,0.1669,0.1204,,0
1431,552.8,-0.442,0.543,-14.01,10.24,-0.2246,0.1178,0.6194,,1
1432,151.3,-3.624,0.918,-8.23,17.31,-0.1624,0.1992,0.098,,0
1433,52.7,-0.349,0.648,-54.32,12.22,-0.3772,0.1405,0.1414,,0
1434,478.6,1.758,1.192,-0.04,22.49,-0.0377,0.2587,0.0467,,0
1435,423.1,2.265,0.617,11.79,11.65,0.7012,0.134,0.1828,,0
1436,178.3,-0.554,0.412,-52.06,7.78,-0.6456,0.0894,0.6543,,1
1437,455.0,1.803,0.672,-17.28,12.68,-0.5734,0.1458,0.2773,,0
1438,946.9,1.023,0.968,8.99,18.26,0.6844,0.2101,0.0982,,0
1439,142.8,0.598,0.519,38.21,9.8,0.1798,0.1127,0.2197,,0
1440,310.5,0.97,0.402,-26.85,7.58,-0.2777,0.0872,0.6352,,1
1441,91.0,0.568,0.515,-51.08,9.71,-0.4778,0.1116,0.2579,,0
1442,871.8,-0.127,0.838,33.53,15.81,-0.1215,0.1819,0.2286,,0
1443,130.4,-0.581,0.901,-32.76,16.99,-0.3807,0.1955,0.2847,,0
1444,437.3,0.488,0.428,-25.59,8.08,-0.5449,0.0929,0.5019,,1
1445,84.7,1.454,1.054,29.29,19.89,-0.1809,0.2288,0.0158,,0
1446,727.7,-0.594,1.27,63.32,23.96,0.5659,0.2757,0.0911,,0
1447,41.3,-0.395,0.717,-52.73,13.52,-0.2233,0.1556,0.1167,,0
1448,96.4,1.41,1.083,35.57,20.43,-0.2172,0.235,0.0345,,0
1449,62.7,0.591,0.759,33.44,14.32,0.1082,0.1648,0.3873,,1
1450,972.1,0.128,0.817,41.92,15.41,0.0938,0.1772,0.1162,,0
1451,602.1,0.126,1.418,-20.13,26.75,-0.0786,0.3077,0.0855,,0
1452,340.8,2.155,0.577,28.57,10.89,0.3671,0.1253,0.1076,,0
1453,327.5,0.993,0.798,28.54,15.06,-0.0987,0.1732,0.2415,,0
1454,356.9,1.901,0.77,33.54,14.53,0.2937,0.1672,0.1113,,0
1455,5.8,-0.795,0.399,-60.86,7.52,-0.6248,0.0865,0.4161,,1
1456,915.6,0.176,1.326,-21.7,25.01,0.8017,0.2877,0.2153,,0
1457,453.4,0.928,1.001,4.28,18.89,0.0608,0.2173,0.1614,,0
1458,137.1,-0.829,0.408,-35.44,7.69,-0.4179,0.0885,0.3853,,1
1459,425.6,-0.12,0.675,-0.08,12.73,0.2967,0.1464,0.1352,,0
1460,500.4,-0.522,0.517,-28.35,9.75,-0.0959,0.1122,0.4226,,1
1461,837.7,-0.902,0.546,12.55,10.31,0.302,0.1186,0.5789,,1
1462,846.7,-1.3,0.703,-14.63,13.25,0.3649,0.1525,0.3111,,0
1463,82.0,0.791,0.45,-41.36,8.49,-0.4504,0.0977,0.5661,,1
1464,838.0,0.17,0.56,-18.04,10.56,-0.1339,0.1214,0.5006,,1
1465,788.4,1.059,0.769,-12.22,14.51,0.1461,0.1669,0.2,,0
1466,603.1,1.375,0.921,-7.9,17.38,0.1163,0.1999,0.0451,,0
1467,871.0,-0.86,0.973,-9.02,18.35,0.3219,0.2111,0.2163,,0
1468,928.7,0.234,1.06,46.94,20.0,0.9682,0.2301,0.0992,,0
1469,352.6,1.074,0.27,-31.07,5.1,-0.3123,0.0586,0.6831,,1
1470,407.8,-0.607,0.461,-20.1,8.7,0.0647,0.1,0.4921,,1
1471,773.3,1.104,1.109,22.01,20.92,0.1035,0.2406,0.1386,,0
1472,588.4,0.133,1.181,-43.85,22.28,0.2769,0.2562,0.2272,,0
1473,206.3,0.058,0.537,-60.68,10.13,-0.3212,0.1165,0.1814,,0
1474,874.5,-0.962,0.71,-9.67,13.39,0.1357,0.154,0.5326,,1
1475,817.6,-0.665,0.604,10.01,11.4,0.0256,0.1311,0.1341,,0
1476,310.9,1.975,0.711,19.19,13.41,0.1294,0.1542,0.1952,,0
1477,75.5,-0.604,0.947,-13.92,17.87,-0.5497,0.2056,0.2534,,0
1478,989.8,0.672,0.843,26.68,15.9,0.506,0.1829,0.0436,,0
1479,334.4,2.538,0.576,23.86,10.87,0.1069,0.125,0.4904,,1
1480,304.1,1.727,0.551,11.46,10.4,0.0781,0.1197,0.2965,,0
1481,365.5,-0.658,0.348,-28.19,6.57,-0.4572,0.0755,0.5028,,1
1482,419.3,-0.087,0.604,-13.41,11.4,0.0064,0.1311,0.4617,,1
1483,165.8,-0.164,0.957,-10.58,18.05,-0.3499,0.2076,0.1747,,0
1484,120.3,-0.311,0.373,-29.71,7.04,-0.6166,0.0809,0.5521,,1
1485,928.5,-0.589,0.886,24.24,16.71,-0.2434,0.1922,0.2761,,0
1486,207.5,-1.362,0.721,-23.16,13.6,-0.302,0.1565,0.249,,0
1487,429.5,0.074,0.352,-60.16,6.63,-0.6089,0.0763,0.6992,,1
1488,842.8,-0.49,0.831,-27.07,15.68,-0.1842,0.1804,0.494,,1
1489,369.0,0.288,0.509,-26.83,9.6,-0.1794,0.1104,0.2693,,0
1490,248.9,-1.433,0.367,-19.52,6.93,-0.4951,0.0797,0.6817,,1
1491,68.6,-0.024,0.656,-47.94,12.37,-0.2476,0.1423,0.4331,,1
1492,783.9,-0.305,1.272,48.44,23.99,0.7322,0.276,0.127,,0
1493,431.9,0.627,0.638,-14.9,12.03,-0.4435,0.1383,0.2263,,0
1494,449.7,0.337,0.443,-11.23,8.35,0.152,0.096,0.4008,,1
1495,40.1,-0.241,1.03,-11.21,19.44,-0.6504,0.2236,0.0627,,0
1496,994.4,-0.335,0.82,26.89,15.46,0.5434,0.1778,0.1308,,0
1497,219.6,-0.198,0.226,-2.94,4.26,-0.1767,0.049,0.7597,,1
1498,414.2,-0.534,0.603,-4.25,11.38,0.0316,0.1309,0.4159,,1
1499,114.0,0.802,0.592,27.75,11.17,0.217,0.1285,0.2064,,0
1500,960.7,0.998,0.892,4.83,16.82,0.6109,0.1935,0.1317,,0
1501,602.1,-0.289,0.525,-38.25,9.91,-0.6503,0.114,0.3894,,1
1502,591.1,0.154,0.467,-30.25,8.81,-0.4821,0.1014,0.812,,1
1503,421.8,3.638,0.761,-30.74,14.35,0.162,0.165,0.1453,,0
1504,49.7,1.327,0.963,8.46,18.16,-0.5666,0.2089,0.1851,,0
1505,361.7,1.231,0.751,30.72,14.16,0.015,0.1629,0.1914,,0
1506,373.0,0.241,0.383,-29.32,7.22,-0.1971,0.0831,0.6214,,1
1507,883.9,-0.02,0.706,3.68,13.31,-0.0346,0.1531,0.4118,,1
1508,46.2,-0.196,0.957,-16.71,18.05,-0.6296,0.2076,0.0343,,0
1509,547.4,-0.261,0.777,-27.34,14.65,-0.1332,0.1686,0.0237,,0
1510,761.6,-0.333,0.63,1.49,11.89,0.1516,0.1368,0.323,,0
1511,805.2,-0.724,1.26,93.17,23.77,0.5511,0.2735,0.1025,,0
1512,597.8,0.282,0.651,-24.94,12.28,-0.4804,0.1412,0.2433,,0
1513,888.0,-1.316,0.626,-40.4,11.8,-0.0616,0.1357,0.3255,,0
1514,44.2,1.836,1.06,21.52,20.0,-0.3618,0.23,0.1486,,0
1515,305.6,1.966,0.851,1.75,16.04,0.0484,0.1846,0.2251,,0
1516,953.8,1.387,0.83,7.17,15.67,0.6853,0.1802,0.0785,,0
1517,311.6,2.302,0.647,-1.27,12.2,-0.1041,0.1404,0.3318,,0
1518,748.1,-1.71,0.922,-23.33,17.39,0.0901,0.2,0.2486,,0
1519,83.1,-1.441,0.504,-41.57,9.51,-0.7048,0.1094,0.4294,,1
1520,468.4,2.721,0.557,23.0,10.51,0.0568,0.1209,0.5764,,1
1521,226.4,1.506,0.757,41.14,14.29,0.1634,0.1644,0.0754,,0
1522,444.8,-0.001,0.3,1.05,5.67,-0.2584,0.0652,0.728,,1
1523,128.7,0.304,0.882,30.78,16.64,0.1569,0.1914,0.0713,,0
1524,460.9,0.438,0.449,-28.16,8.47,-0.4765,0.0974,0.6406,,1
1525,689.2,-1.326,1.313,85.41,24.77,0.3385,0.2849,0.1745,,0
1526,145.1,0.431,0.374,-6.29,7.06,-0.3279,0.0812,0.5399,,1
1527,835.6,-1.455,0.852,8.64,16.06,-0.1538,0.1848,0.0746,,0
1528,261.3,0.315,1.289,-13.04,24.32,-0.2231,0.2797,0.2652,,0
1529,1018.2,1.145,0.697,26.89,13.15,0.5651,0.1513,0.1313,,0
1530,236.4,0.116,0.236,-30.49,4.45,-0.5014,0.0512,0.7519,,1
1531,518.7,-1.282,0.634,22.23,11.96,0.0136,0.1375,0.2344,,0
1532,891.0,-0.14,0.577,-1.46,10.88,0.036,0.1252,0.3154,,0
1533,512.3,0.368,0.58,-33.5,10.95,-0.1982,0.1259,0.2515,,0
1534,961.0,0.464,0.927,6.71,17.5,0.4599,0.2012,0.1177,,0
1535,265.6,0.291,0.269,-36.24,5.08,-0.556,0.0584,0.7039,,1
1536,321.9,1.433,0.438,7.16,8.26,0.1357,0.095,0.5412,,1
1537,384.5,0.026,0.357,-27.38,6.74,-0.32,0.0776,0.6571,,1
1538,328.2,1.8,0.539,-26.96,10.17,-0.3844,0.1169,0.6915,,1
1539,682.8,-0.151,0.812,-35.02,15.31,-0.6813,0.1761,0.2524,,0
1540,154.2,-1.004,1.051,-3.89,19.82,-0.3306,0.228,0.0813,,0
1541,952.8,-0.053,0.799,31.2,15.08,-0.0214,0.1735,0.135,,0
1542,401.9,0.278,0.462,-28.7,8.71,-0.2832,0.1002,0.3466,,0
1543,302.0,2.47,0.766,7.61,14.46,0.2542,0.1663,0.1744,,0
1544,50.3,1.528,1.043,10.6,19.67,-0.4595,0.2262,0.1623,,0
1545,291.8,0.68,0.558,16.93,10.53,0.117,0.1211,0.2607,,0
1546,705.0,-1.812,1.178,79.4,22.22,0.4739,0.2556,0.1042,,0
1547,355.3,0.409,0.409,-38.91,7.71,-0.392,0.0887,0.6522,,1
1548,12.2,-0.448,0.332,-48.41,6.26,-0.7981,0.072,0.5933,,1
1549,616.0,-0.689,0.901,-23.21,17.0,-0.2508,0.1956,0.2266,,0
1550,403.3,1.536,0.402,-39.25,7.59,-0.2829,0.0873,0.5243,,1
1551,17.2,0.147,0.546,-49.0,10.3,-0.5639,0.1184,0.5057,,1
1552,733.8,-0.114,1.089,81.39,20.55,0.5161,0.2364,0.068,,0
1553,1060.8,2.381,0.907,46.48,17.11,1.1863,0.1968,0.124,,0
1554,236.4,0.176,0.755,-4.87,14.25,-0.2979,0.1639,0.064,,0
1555,851.0,-0.155,0.525,1.52,9.89,0.13,0.1138,0.4913,,1
1556,462.6,0.802,1.006,-0.34,18.99,-0.3235,0.2184,0.4684,,1
1557,286.4,1.04,0.449,45.28,8.48,0.286,0.0975,0.5835,,1
1558,627.6,-0.171,0.783,-23.5,14.78,-0.2383,0.17,0.4145,,1
1559,441.6,1.352,0.394,-23.22,7.43,-0.2576,0.0855,0.4911,,1
1560,294.9,0.115,0.451,-35.0,8.5,-0.5494,0.0978,0.4521,,1
1561,477.6,-0.975,0.492,-10.18,9.29,0.0793,0.1069,0.4054,,1
1562,471.6,1.505,0.611,-16.35,11.53,-0.4701,0.1327,0.4551,,1
1563,591.0,-0.802,1.148,-12.88,21.65,0.0091,0.249,0.1037,,0
1564,525.5,-0.251,0.402,-12.16,7.58,-0.4263,0.0871,0.6232,,1
1565,136.0,0.743,0.539,40.82,10.17,0.159,0.117,0.2361,,0
1566,57.8,-0.429,0.948,-12.23,17.88,-0.6037,0.2056,0.0589,,0
1567,907.7,-0.092,0.754,-1.4,14.22,-0.3117,0.1636,0.3194,,0
1568,834.7,0.008,0.574,-36.67,10.83,-0.1858,0.1246,0.3552,,1
1569,322.0,1.687,0.59,-19.91,11.13,-0.486,0.1281,0.3611,,1
1570,1076.4,0.081,0.878,40.59,16.56,0.6986,0.1905,0.0386,,0
1571,865.4,-0.788,0.849,14.5,16.01,0.4128,0.1841,0.4203,,1
1572,760.7,0.443,0.839,81.01,15.83,0.2672,0.1821,0.2829,,0
1573,323.7,2.269,0.701,11.45,13.22,0.2897,0.152,0.0793,,0
1574,683.7,-0.847,1.468,79.17,27.69,0.3145,0.3185,0.0701,,0
1575,872.8,0.207,0.668,4.88,12.61,0.098,0.145,0.1265,,0
1576,302.1,0.156,0.566,12.83,10.67,-0.0182,0.1228,0.0434,,0
1577,467.5,1.974,0.566,-15.26,10.67,-0.4394,0.1227,0.5775,,1
1578,886.0,0.575,0.631,-23.98,11.9,0.1879,0.1369,0.333,,0
1579,1098.2,0.617,1.09,45.05,20.57,0.636,0.2366,0.1948,,0
1580,390.9,0.946,0.528,0.18,9.96,-0.2796,0.1146,0.3702,,1
1581,381.3,-0.848,0.93,3.32,17.55,-0.4605,0.2018,0.1666,,0
1582,349.1,-0.759,0.396,-41.99,7.48,-0.452,0.086,0.5045,,1
1583,66.8,0.054,1.673,11.51,31.56,0.1088,0.3631,0.1488,,0
1584,535.1,-0.338,0.428,-13.57,8.07,-0.2897,0.0928,0.5415,,1
1585,876.7,-1.052,0.663,-32.77,12.51,-0.4023,0.1439,0.2804,,0
1586,435.2,0.035,0.351,-31.58,6.63,-0.4937,0.0763,0.5722,,1
1587,447.1,-0.17,0.709,49.18,13.38,0.1887,0.1539,0.0861,,0
1588,645.5,0.331,0.742,-16.68,13.99,-0.3802,0.1609,0.1261,,0
1589,214.3,1.178,0.427,-28.36,8.05,-0.3723,0.0926,0.4587,,1
1590,39.0,1.179,0.732,24.37,13.81,0.0866,0.1589,0.2915,,0
1591,455.6,1.496,0.988,-16.09,18.63,-0.2116,0.2143,0.4272,,1
1592,930.5,0.267,0.826,6.3,15.59,0.1002,0.1793,0.2918,,0
1593,390.1,-0.004,0.573,-9.81,10.81,0.1351,0.1244,0.2343,,0
1594,327.3,-0.525,0.553,6.4,10.42,-0.3687,0.1199,0.265,,0
1595,156.9,0.243,0.452,-58.46,8.52,-0.706,0.098,0.4394,,1
1596,844.0,-0.119,0.604,-15.53,11.39,0.2449,0.131,0.4194,,1
1597,114.6,1.83,0.997,4.63,18.81,-0.3717,0.2164,0.1227,,0
1598,913.3,0.125,0.682,1.32,12.87,-0.0735,0.1481,0.3444,,0
1599,50.7,0.87,0.612,11.59,11.54,-0.265,0.1327,0.2981,,0
1600,49.8,1.556,1.012,27.21,19.09,-0.4458,0.2196,0.1232,,0
1601,771.8,-0.989,1.141,-29.77,21.52,0.2906,0.2475,0.3081,,0
1602,911.0,-1.714,1.286,53.73,24.26,1.0331,0.2791,0.168,,0
1603,87.1,-1.1,0.648,11.23,12.21,-0.5455,0.1405,0.233,,0
1604,182.5,0.264,0.563,31.94,10.61,0.1125,0.1221,0.1431,,0
1605,295.0,1.761,0.84,8.17,15.85,-0.0116,0.1824,0.1682,,0
1606,843.9,0.201,0.758,13.37,14.3,0.2295,0.1645,0.225,,0
1607,116.9,0.879,1.043,8.29,19.67,-0.2049,0.2263,0.1466,,0
1608,644.2,0.03,1.407,13.05,26.55,-0.1409,0.3054,0.1835,,0
1609,632.6,0.03,1.41,12.94,26.61,-0.1405,0.3061,0.1832,,0
1610,446.9,-0.067,0.347,-33.2,6.55,-0.556,0.0754,0.5678,,1
1611,645.3,0.229,0.888,-39.33,16.76,-0.2481,0.1928,0.2771,,0
1612,126.7,0.707,1.047,2.99,19.76,-0.5304,0.2273,0.186,,0
1613,941.6,0.039,0.819,39.1,15.45,-0.1406,0.1777,0.1241,,0
1614,947.5,-0.82,0.896,-22.19,16.9,-0.0039,0.1944,0.2172,,0
1615,373.8,0.541,0.602,-38.37,11.35,-0.1415,0.1306,0.3419,,0
1616,67.9,-0.851,0.5,-28.14,9.44,-0.3311,0.1086,0.3959,,1
1617,883.1,0.365,0.975,8.75,18.39,0.4013,0.2116,0.3655,,1
1618,770.8,0.163,0.639,-3.49,12.05,-0.0246,0.1386,0.2425,,0
1619,59.1,-1.392,0.545,-47.68,10.28,-0.423,0.1183,0.4477,,1
1620,127.8,2.044,1.033,8.91,19.48,-0.3606,0.224,0.0886,,0
1621,975.3,-0.507,0.539,-5.91,10.16,0.2043,0.1169,0.5862,,1
1622,932.5,-0.021,0.545,-9.53,10.27,0.3905,0.1182,0.1733,,0
1623,1118.5,1.58,0.652,34.69,12.29,1.0665,0.1414,0.0835,,0
1624,351.1,1.289,0.441,21.84,8.32,0.1589,0.0957,0.5697,,1
1625,297.9,1.878,0.77,42.89,14.52,0.3204,0.167,0.1234,,0
1626,772.2,-0.107,1.255,49.57,23.68,0.6668,0.2724,0.208,,0
1627,384.2,1.784,0.637,-2.15,12.02,0.3352,0.1383,0.2134,,0
1628,397.9,1.785,0.639,-2.14,12.05,0.3351,0.1386,0.216,,0
1629,391.1,1.785,0.638,-2.14,12.04,0.3352,0.1385,0.2147,,0
1630,842.7,2.427,0.92,6.39,17.36,0.4673,0.1996,0.1592,,0
1631,784.7,-0.324,0.637,-30.26,12.02,-0.4918,0.1383,0.3727,,1
1632,327.8,1.832,0.74,17.14,13.95,0.6865,0.1605,0.1397,,0
1633,921.4,-0.933,0.505,-4.52,9.53,0.3781,0.1096,0.5223,,1
1634,319.1,1.661,0.741,16.61,13.97,0.1715,0.1607,0.1304,,0
1635,152.4,0.18,0.286,-42.95,5.39,-0.6105,0.062,0.6755,,1
1636,100.0,-1.324,0.545,-42.11,10.29,-0.3753,0.1183,0.6351,,1
1637,852.3,-2.038,0.707,-22.24,13.33,0.2579,0.1534,0.1843,,0
1638,454.9,-0.258,1.415,49.68,26.7,0.8588,0.3071,0.1244,,0
1639,670.7,-0.028,0.463,-48.38,8.73,-0.5724,0.1004,0.4545,,1
1640,162.8,-0.106,0.283,-22.73,5.34,-0.3295,0.0614,0.6703,,1
1641,179.7,-0.506,0.942,-3.11,17.77,-0.5338,0.2044,0.2409,,0
1642,393.6,-0.782,0.912,-0.96,17.2,-0.5543,0.1978,0.3201,,0
1643,508.6,0.142,0.441,-25.02,8.32,-0.5119,0.0957,0.6239,,1
1644,47.0,0.906,0.65,18.0,12.27,-0.0269,0.1411,0.2181,,0
1645,967.6,1.391,0.887,8.01,16.73,0.4149,0.1924,0.1063,,0
1646,581.0,-0.069,0.374,4.69,7.06,-0.3031,0.0812,0.7274,,1
1647,937.0,-0.667,0.548,-25.77,10.34,-0.065,0.119,0.2822,,0
1648,213.8,1.783,0.483,34.4,9.11,0.1724,0.1048,0.3652,,1
1649,943.2,-1.023,0.717,40.52,13.53,0.2479,0.1556,0.1871,,0
1650,440.3,1.478,0.521,-32.05,9.82,0.081,0.113,0.2647,,0
1651,983.2,0.927,0.874,20.89,16.49,0.3812,0.1897,0.0425,,0
1652,354.1,2.702,0.441,-30.58,8.32,-0.1072,0.0957,0.35,,1
1653,577.9,0.237,0.701,-6.75,13.22,-0.5361,0.1521,0.1459,,0
1654,856.2,0.245,0.565,-38.39,10.65,-0.0696,0.1226,0.3739,,1
1655,456.0,-0.535,0.46,-10.59,8.69,-0.3159,0.0999,0.6349,,1
1656,38.2,1.657,1.051,31.85,19.82,-0.4184,0.228,0.1811,,0
1657,3.5,2.487,1.356,-4.71,25.57,-0.4708,0.2942,0.1286,,0
1658,848.2,0.845,0.86,18.03,16.23,0.3902,0.1867,0.1692,,0
1659,250.9,2.57,0.725,14.69,13.68,0.5285,0.1573,0.0991,,0
1660,919.2,-0.555,0.543,-33.81,10.23,-0.07,0.1177,0.2792,,0
