idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
250,384.5,0.876,0.656,19.25,12.21,0.1926,0.1429,0.1513,,0
251,637.3,1.19,0.311,43.71,5.79,0.3229,0.0678,0.6202,,1
252,317.0,2.53,1.26,-161.43,23.45,0.0056,0.2745,0.1036,,0
253,20.5,0.935,0.971,-67.81,18.08,0.1148,0.2116,0.1225,,0
254,538.4,1.266,0.413,36.29,7.68,0.4128,0.0899,0.4153,,1
255,111.1,1.933,1.083,-142.54,20.17,-0.8492,0.2362,0.25,,0
256,373.4,1.182,0.544,67.19,10.12,0.6718,0.1185,0.2137,,0
257,177.6,-0.76,1.011,-52.62,18.83,0.295,0.2204,0.1718,,0
258,60.5,2.248,1.081,-102.17,20.13,-0.5117,0.2356,0.1347,,0
259,514.7,-0.659,0.599,15.96,11.15,0.1303,0.1306,0.4933,,1
260,713.2,1.319,1.3,-321.91,24.19,-0.6112,0.2833,0.2315,,0
261,0.5,1.124,0.832,-44.5,15.49,0.3245,0.1813,0.1555,,0
262,531.9,1.166,0.441,35.85,8.2,0.4397,0.096,0.3994,,1
263,351.8,1.181,0.716,11.67,13.34,0.1239,0.1562,0.0533,,0
264,358.0,-1.166,0.755,30.91,14.06,-0.0221,0.1646,0.2467,,0
265,375.1,-0.63,0.471,18.7,8.77,0.0678,0.1027,0.3509,,1
266,198.3,1.858,0.807,-64.99,15.02,0.3016,0.1759,0.1148,,0
267,266.9,0.187,0.5,25.51,9.31,0.3252,0.109,0.317,,0
268,739.1,0.084,0.553,44.14,10.29,0.2904,0.1205,0.2336,,0
269,499.8,-0.094,0.383,36.77,7.13,0.3451,0.0835,0.5074,,1
270,274.2,-0.063,0.428,25.13,7.96,0.2798,0.0932,0.5125,,1
271,509.4,-1.253,0.67,41.44,12.48,0.3855,0.1461,0.1876,,0
272,514.2,2.978,0.631,38.61,11.74,0.5526,0.1375,0.1983,,0
273,6.0,2.564,0.805,-46.99,14.99,0.4615,0.1755,0.2265,,0
274,652.2,-0.256,1.395,-295.6,25.98,-0.6831,0.3042,0.1809,,0
275,384.5,1.323,0.452,40.72,8.42,0.4757,0.0986,0.4144,,1
276,19.7,0.236,0.756,-48.93,14.08,0.1472,0.1649,0.1487,,0
277,302.3,-0.054,0.482,44.83,8.96,0.3591,0.105,0.5841,,1
278,0.6,2.786,0.953,-111.44,17.73,-0.5966,0.2076,0.0525,,0
279,339.0,0.662,0.413,27.3,7.68,0.3898,0.09,0.6275,,1
280,384.6,-2.102,0.708,27.79,13.18,0.0598,0.1543,0.3411,,0
281,501.3,0.454,1.307,-15.08,24.32,0.2607,0.2848,0.1939,,0
282,13.0,2.954,0.838,-45.31,15.6,0.5419,0.1826,0.2234,,0
283,678.8,-0.085,0.52,30.74,9.68,-0.137,0.1133,0.536,,1
284,393.8,-0.818,0.614,18.36,11.44,-0.0196,0.1339,0.5304,,1
285,278.7,1.747,0.705,-97.22,13.12,-0.7367,0.1537,0.2357,,0
286,30.1,2.528,1.177,-133.63,21.91,-0.5469,0.2566,0.0542,,0
287,292.2,0.928,1.366,-190.07,25.42,-0.7861,0.2977,0.0539,,0
288,604.5,2.827,0.7,33.91,13.04,0.2282,0.1527,0.3022,,0
289,192.5,0.687,0.875,-125.76,16.28,-0.3348,0.1907,0.1675,,0
290,411.3,-0.338,0.648,31.03,12.06,0.5952,0.1412,0.2883,,0
291,282.2,1.212,1.249,-168.4,23.26,-0.5578,0.2723,0.1216,,0
292,386.7,-0.599,0.615,17.34,11.45,0.0478,0.1341,0.5046,,1
293,150.6,0.775,0.804,-86.66,14.97,-0.6517,0.1753,0.0535,,0
294,283.0,0.033,0.684,-99.08,12.74,-0.6162,0.1492,0.1208,,0
295,163.2,-1.043,0.984,-26.7,18.32,-0.0978,0.2145,0.0789,,0
296,653.2,-0.608,1.156,-65.13,21.51,-0.9572,0.2519,0.1379,,0
297,555.8,-0.737,0.505,49.07,9.4,0.5121,0.11,0.5279,,1
298,566.2,0.857,1.213,-143.51,22.58,0.9564,0.2644,0.1581,,0
299,519.0,0.347,0.442,32.58,8.23,0.3115,0.0964,0.4863,,1
300,399.2,-0.121,0.707,33.8,13.17,0.2925,0.1542,0.2242,,0
301,223.5,-0.841,0.444,30.75,8.26,0.3225,0.0968,0.5141,,1
302,724.1,-0.943,0.438,48.95,8.16,0.1871,0.0955,0.483,,1
303,118.2,2.493,1.086,-127.28,20.22,-0.6929,0.2368,0.2002,,0
304,287.7,0.044,1.449,-153.21,26.98,-0.7488,0.3159,0.163,,0
